,rating,num_beds,num_bath,property_type,price,neighbourhood,latitude,longitude,room_type,number_of_reviews,reviews_per_month,price_range
3802,4.71,2.0,2.0,Condo,140,Albany Park,41.96549,-87.72175,Entire home/apt,66,2.44,$100 - $300
3803,4.7,2.0,1.0,Rental,82,Jefferson Park,41.97378,-87.75566,Entire home/apt,10,0.37,<$100
3804,4.94,2.0,2.0,Condo,729,Uptown,41.95457,-87.6572,Entire home/apt,36,1.31,>$300
3805,4.85,4.0,2.0,Rental,122,West Town,41.904892,-87.696382,Entire home/apt,72,2.7,$100 - $300
3806,4.91,1.0,1.0,Condo,163,West Town,41.89092,-87.65753,Entire home/apt,56,2.39,$100 - $300
3807,3.8,2.0,1.0,Rental,135,Logan Square,41.923054,-87.699821,Entire home/apt,10,0.37,$100 - $300
3808,4.64,1.0,2.0,Home,35,Mckinley Park,41.82608,-87.66769,Private room,58,2.13,<$100
3809,4.71,1.0,1.0,Guest,65,Greater Grand Crossing,41.76049,-87.59995,Entire home/apt,7,0.26,<$100
3810,4.0,1.0,1.0,Guest,67,Greater Grand Crossing,41.7663,-87.62065,Entire home/apt,10,0.37,<$100
3811,4.24,3.0,2.0,Condo,190,East Garfield Park,41.87276,-87.69588,Entire home/apt,17,0.62,$100 - $300
3812,4.9,1.0,5.0,Condo,105,West Town,41.90096,-87.68882,Private room,49,1.87,$100 - $300
3813,4.79,2.0,1.0,Guest,95,Brighton Park,41.82995,-87.69149,Entire home/apt,48,1.8,<$100
3814,4.97,1.0,1.0,Guest,85,Irving Park,41.96349,-87.73425,Entire home/apt,31,1.18,<$100
3815,4.84,1.0,1.0,Boutique,302,Near North Side,41.90641,-87.63019,Private room,1,0.06,>$300
3816,4.81,1.0,1.0,Rental,98,Uptown,41.96847,-87.67144,Entire home/apt,147,5.42,<$100
3817,4.88,2.0,2.0,Townhouse,94,Near West Side,41.86978,-87.68267,Entire home/apt,16,0.62,<$100
3818,4.96,3.0,2.0,Rental,383,Lincoln Park,41.93086,-87.64266,Entire home/apt,23,0.88,>$300
3819,4.79,2.0,2.0,Rental,329,Lincoln Park,41.93051,-87.64477,Entire home/apt,19,0.71,>$300
3820,4.77,2.0,2.0,Rental,382,Lincoln Park,41.929,-87.64298,Entire home/apt,26,1.01,>$300
3821,5.0,3.0,5.0,Home,235,Irving Park,41.94705,-87.73935,Entire home/apt,3,0.28,$100 - $300
3822,4.84,2.0,2.0,Rental,166,North Center,41.9611522,-87.67556239999999,Entire home/apt,0,1.59,$100 - $300
3823,4.92,1.0,1.0,Home,67,Montclare,41.92823,-87.79741,Private room,25,0.95,<$100
3824,4.73,2.0,5.0,Condo,118,West Town,41.89973,-87.6785,Entire home/apt,22,1.16,$100 - $300
3825,5.0,1.0,1.0,Townhouse,107,Lower West Side,41.85791,-87.64368,Private room,60,2.79,$100 - $300
3826,4.84,1.0,1.0,Serviced,216,Loop,41.88542,-87.63232,Entire home/apt,0,1.59,$100 - $300
3827,4.24,3.0,1.0,Rental,119,Washington Park,41.79118,-87.62548,Entire home/apt,49,1.93,$100 - $300
3828,4.84,1.0,1.0,Serviced,109,Loop,41.88171,-87.63369,Entire home/apt,0,1.59,$100 - $300
3829,4.64,1.0,4.0,Home,28,Calumet Heights,41.72866,-87.57651,Shared room,22,0.93,<$100
3830,4.93,2.0,1.0,Rental,295,Logan Square,41.917137145996094,-87.6736831665039,Entire home/apt,54,2.1,$100 - $300
3831,4.55,1.0,2.0,Home,35,Mckinley Park,41.82779,-87.66754,Private room,47,1.74,<$100
3832,4.62,1.0,2.0,Home,32,Mckinley Park,41.82644,-87.66941,Private room,53,1.95,<$100
3833,5.0,3.0,1.0,Rental,200,Avondale,41.93566,-87.72382,Entire home/apt,53,2.1,$100 - $300
3834,4.78,3.0,2.0,Rental,169,Near West Side,41.87603,-87.68035,Entire home/apt,45,3.14,$100 - $300
3835,4.91,1.0,1.0,Rental,107,Ohare,41.97257,-87.84553,Entire home/apt,23,1.82,$100 - $300
3836,4.87,2.0,5.0,Condo,203,Logan Square,41.91829,-87.68805,Entire home/apt,52,1.95,$100 - $300
3837,4.84,2.0,1.0,Rental,267,Belmont Cragin,41.93833,-87.75588,Entire home/apt,1,0.3,$100 - $300
3838,4.84,1.0,1.0,Rental,142,Lake View,41.94517299999999,-87.641759,Entire home/apt,0,1.59,$100 - $300
3839,5.0,2.0,1.0,Condo,109,Near North Side,41.89402,-87.62681,Entire home/apt,5,0.21,$100 - $300
3840,4.9,2.0,1.0,Rental,139,Logan Square,41.91906,-87.72644,Entire home/apt,39,1.46,$100 - $300
3841,5.0,1.0,1.0,Boutique,319,Rogers Park,41.99973,-87.66202,Private room,4,0.15,>$300
3842,4.98,1.0,1.0,Guest,145,Near North Side,41.90986,-87.64104,Entire home/apt,63,2.34,$100 - $300
3843,4.84,1.0,1.0,Rental,122,Lake View,41.94517299999999,-87.641759,Entire home/apt,1,0.04,$100 - $300
3844,4.82,2.0,1.0,Rental,242,Near North Side,41.89923,-87.62149,Entire home/apt,102,3.85,$100 - $300
3845,4.83,3.0,2.0,Rental,207,Near West Side,41.8726,-87.65365,Entire home/apt,30,1.17,$100 - $300
3846,4.84,2.0,1.0,Rental,77,Greater Grand Crossing,41.76038,-87.60144,Entire home/apt,0,1.59,<$100
3847,4.85,1.0,1.0,Rental,95,Lake View,41.94608,-87.64447,Entire home/apt,128,4.85,<$100
3848,4.78,1.0,1.0,Rental,225,Loop,41.88611,-87.62503,Entire home/apt,27,1.0,$100 - $300
3849,4.85,4.0,5.0,Townhouse,141,Pullman,41.68789,-87.61048,Entire home/apt,34,1.26,$100 - $300
3850,4.98,4.0,2.0,Home,303,Logan Square,41.92605,-87.68994,Entire home/apt,88,3.3,>$300
3851,4.89,2.0,1.0,Rental,198,Irving Park,41.95468,-87.72722,Entire home/apt,37,2.27,$100 - $300
3852,4.71,4.0,2.0,Rental,127,West Town,41.904892,-87.696382,Entire home/apt,85,3.22,$100 - $300
3853,4.95,3.0,3.0,Condo,403,West Town,41.89127,-87.68229,Entire home/apt,43,1.75,>$300
3854,4.84,1.0,1.0,Condo,250,Loop,41.87164,-87.63397,Entire home/apt,0,1.59,$100 - $300
3855,4.84,1.0,1.0,Condo,117,Near West Side,41.86861,-87.68457,Entire home/apt,1,0.1,$100 - $300
3856,4.58,2.0,1.0,Condo,126,Beverly,41.69977,-87.66974,Entire home/apt,71,2.66,$100 - $300
3857,4.89,1.0,2.0,Serviced,137,Washington Park,41.78919,-87.61938,Entire home/apt,44,1.69,$100 - $300
3858,4.78,1.0,1.0,Rental,104,West Town,41.90833,-87.67115,Entire home/apt,168,6.28,$100 - $300
3859,4.84,1.0,1.0,Rental,117,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,1,0.05,$100 - $300
3860,4.84,2.0,2.0,Rental,183,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,0,1.59,$100 - $300
3861,4.84,1.0,1.0,Rental,111,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,0,1.59,$100 - $300
3862,4.83,2.0,2.0,Condo,250,Lake View,41.9461,-87.64993,Entire home/apt,48,1.86,$100 - $300
3863,4.7,2.0,2.0,Serviced,409,Near North Side,41.89039,-87.63844,Entire home/apt,43,1.68,>$300
3864,4.84,1.0,1.0,Serviced,313,Near North Side,41.89132690429688,-87.6378402709961,Entire home/apt,2,0.08,>$300
3865,4.89,1.0,1.0,Rental,103,Near West Side,41.86731,-87.68622,Entire home/apt,9,0.36,$100 - $300
3866,4.67,1.0,1.0,Home,60,South Shore,41.76292,-87.59051,Private room,3,0.11,<$100
3867,4.98,5.0,5.0,Home,557,Hyde Park,41.79915237426758,-87.59937286376953,Entire home/apt,45,1.94,>$300
3868,4.5,2.0,1.0,Rental,85,Lower West Side,41.85725,-87.68536,Entire home/apt,6,0.24,<$100
3869,4.45,2.0,1.0,Rental,85,Washington Heights,41.70581,-87.64898,Entire home/apt,44,2.93,<$100
3870,4.73,1.0,1.0,Rental,90,Calumet Heights,41.733,-87.58381,Entire home/apt,26,1.0,<$100
3871,4.93,1.0,1.0,Rental,77,Avondale,41.93521,-87.73076,Entire home/apt,15,0.57,<$100
3872,4.87,2.0,1.0,Rental,136,Logan Square,41.9315,-87.71294,Entire home/apt,62,2.4,$100 - $300
3873,4.84,1.0,1.0,Rental,142,Lake View,41.94517299999999,-87.641759,Entire home/apt,0,1.59,$100 - $300
3874,4.2,2.0,1.0,Rental,202,East Garfield Park,41.87661,-87.69755,Entire home/apt,15,0.61,$100 - $300
3875,4.93,1.0,1.0,Loft,61,Lake View,41.93902802059055,-87.65328833474615,Entire home/apt,15,0.59,<$100
3876,4.41,1.0,1.0,Rental,210,Ohare,41.97317,-87.84414,Entire home/apt,17,0.65,$100 - $300
3877,4.84,1.0,1.0,Condo,61,Oakland,41.820188650879366,-87.60059304178263,Entire home/apt,0,1.59,<$100
3878,4.53,1.0,2.0,Rental,40,Bridgeport,41.84324,-87.6378,Private room,53,2.08,<$100
3879,4.78,3.0,2.0,Rental,88,Avondale,41.93402,-87.71651,Entire home/apt,64,2.42,<$100
3880,4.47,2.0,1.0,Guest,100,Austin,41.92184,-87.80349,Entire home/apt,38,1.52,$100 - $300
3881,4.29,3.0,2.0,Rental,250,Austin,41.89132,-87.76772,Entire home/apt,14,0.55,$100 - $300
3882,4.84,1.0,1.0,Rental,146,Loop,41.88714,-87.61563,Entire home/apt,0,1.59,$100 - $300
3883,4.45,1.0,1.0,Rental,65,Humboldt Park,41.89205,-87.71335,Private room,38,1.56,<$100
3884,4.65,2.0,1.0,Rental,82,Lake View,41.93447,-87.64263,Entire home/apt,69,2.65,<$100
3885,4.9,2.0,2.0,Townhouse,133,Lincoln Park,41.9126,-87.65069,Entire home/apt,80,3.26,$100 - $300
3886,4.84,1.0,1.0,Rental,150,West Town,41.90772990000001,-87.67370009999999,Entire home/apt,2,0.12,$100 - $300
3887,4.84,6.0,6.0,Home,2429,West Town,41.90439,-87.67427,Entire home/apt,2,0.13,>$300
3888,4.84,1.0,1.0,Serviced,110,Near North Side,41.89663,-87.62202,Entire home/apt,0,1.59,$100 - $300
3889,5.0,1.0,1.0,Rental,125,Belmont Cragin,41.93846,-87.75799,Entire home/apt,7,0.4,$100 - $300
3890,4.84,1.0,1.0,Serviced,117,Near North Side,41.89583,-87.62188,Entire home/apt,0,1.59,$100 - $300
3891,4.84,1.0,1.0,Rental,99,Near North Side,41.89974,-87.62018,Entire home/apt,0,1.59,<$100
3892,4.76,1.0,1.0,Rental,79,Lower West Side,41.848335,-87.679138,Entire home/apt,25,1.1,<$100
3893,4.84,1.0,1.0,Rental,145,Lower West Side,41.85312037119142,-87.65597438440942,Shared room,0,1.59,$100 - $300
3894,4.8,2.0,1.0,Rental,77,Lower West Side,41.85592,-87.65353,Entire home/apt,44,1.78,<$100
3895,4.8,2.0,1.0,Rental,267,Near North Side,41.89963,-87.61987,Entire home/apt,115,4.36,$100 - $300
3896,4.6,1.0,1.0,Rental,111,Hyde Park,41.80095,-87.584,Entire home/apt,40,1.71,$100 - $300
3897,5.0,2.0,1.0,Home,245,Lincoln Park,41.9294,-87.64951,Entire home/apt,28,1.26,$100 - $300
3898,4.93,2.0,1.0,Rental,101,Jefferson Park,41.98574,-87.77533,Entire home/apt,68,3.26,$100 - $300
3899,4.73,2.0,2.0,Condo,227,Lincoln Park,41.9222,-87.66404,Entire home/apt,33,1.52,$100 - $300
3900,4.72,1.0,1.0,Rental,59,Jefferson Park,41.98339,-87.77166,Private room,18,0.78,<$100
3901,5.0,1.0,1.0,Rental,72,Logan Square,41.91572,-87.69699,Private room,12,1.02,<$100
3902,4.85,4.0,2.0,Condo,475,Lake View,41.94872,-87.65265,Entire home/apt,48,1.85,>$300
3903,5.0,3.0,2.0,Rental,179,Avondale,41.9335,-87.72096,Entire home/apt,3,0.12,$100 - $300
3904,4.84,1.0,1.0,Rental,118,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,0,1.59,$100 - $300
3905,4.84,1.0,1.0,Rental,109,West Town,41.90772990000001,-87.67370009999999,Entire home/apt,2,0.09,$100 - $300
3906,4.62,6.0,5.0,Home,331,Greater Grand Crossing,41.76483596580716,-87.62704167592916,Entire home/apt,77,3.53,>$300
3907,5.0,1.0,1.0,Rental,139,Austin,41.88827,-87.76261,Entire home/apt,10,0.7,$100 - $300
3908,4.84,2.0,5.0,Rental,87,Near West Side,41.8704,-87.68346,Entire home/apt,1,0.05,<$100
3909,4.69,1.0,1.0,Rental,149,West Ridge,42.01364,-87.68977,Entire home/apt,13,0.53,$100 - $300
3910,4.7,2.0,1.0,Rental,127,North Center,41.95122,-87.68635,Entire home/apt,20,1.55,$100 - $300
3911,4.94,1.0,1.0,Rental,107,Edgewater,41.99234,-87.6725,Entire home/apt,53,2.16,$100 - $300
3912,4.72,2.0,2.0,Condo,223,Near South Side,41.86736,-87.62567,Entire home/apt,69,3.07,$100 - $300
3913,4.96,3.0,1.0,Rental,300,Edgewater,41.99362,-87.66355,Entire home/apt,46,1.82,>$300
3914,5.0,4.0,5.0,Home,836,Near North Side,41.90463,-87.64195,Entire home/apt,12,0.49,>$300
3915,4.84,2.0,2.0,Condo,95,Logan Square,41.9202,-87.69299,Entire home/apt,1,0.05,<$100
3916,4.85,2.0,1.0,Rental,114,Avondale,41.93355,-87.71945,Entire home/apt,40,1.6,$100 - $300
3917,4.95,2.0,1.0,Rental,156,Dunning,41.93939,-87.77747,Entire home/apt,60,2.35,$100 - $300
3918,4.86,3.0,2.0,Townhouse,150,West Town,41.89993,-87.67047,Entire home/apt,7,0.29,$100 - $300
3919,4.83,2.0,1.0,Rental,200,Lower West Side,41.85344,-87.66908,Entire home/apt,41,1.66,$100 - $300
3920,4.88,1.0,1.0,Home,125,Lincoln Park,41.92547,-87.65184,Private room,43,1.78,$100 - $300
3921,4.65,1.0,1.0,Rental,120,Uptown,41.95485,-87.65,Entire home/apt,37,1.52,$100 - $300
3922,5.0,2.0,1.0,Rental,179,Avondale,41.93452,-87.68923,Entire home/apt,16,0.62,$100 - $300
3923,4.97,2.0,1.0,Condo,106,West Town,41.89081,-87.66279,Entire home/apt,91,3.53,$100 - $300
3924,4.84,2.0,1.0,Rental,114,West Town,41.8976,-87.67586,Entire home/apt,95,3.76,$100 - $300
3925,4.73,1.0,1.0,Rental,139,Douglas,41.84113,-87.6172,Entire home/apt,22,1.76,$100 - $300
3926,5.0,1.0,1.0,Guest,59,Logan Square,41.92891,-87.70107,Entire home/apt,36,1.39,<$100
3927,4.84,1.0,1.0,Rental,116,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,0,1.59,$100 - $300
3928,4.94,1.0,1.0,Rental,303,Near North Side,41.89638,-87.63553,Entire home/apt,54,2.2,>$300
3929,4.69,2.0,2.0,Rental,413,Near North Side,41.89597,-87.63368,Entire home/apt,75,2.88,>$300
3930,4.83,1.0,1.0,Rental,230,Near North Side,41.89574,-87.63506,Entire home/apt,143,5.68,$100 - $300
3931,4.77,1.0,1.0,Rental,250,Near North Side,41.89794,-87.63404,Entire home/apt,132,5.12,$100 - $300
3932,5.0,1.0,1.0,Home,60,Logan Square,41.91822,-87.71946,Private room,25,1.15,<$100
3933,4.84,1.0,1.0,Guest,140,Morgan Park,41.69145,-87.67883,Entire home/apt,0,1.59,$100 - $300
3934,4.5,2.0,1.0,Serviced,215,South Shore,41.767980616216576,-87.58670804366425,Entire home/apt,4,0.71,$100 - $300
3935,5.0,1.0,1.0,Rental,106,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,3,0.13,$100 - $300
3936,5.0,1.0,1.0,Home,40,Near West Side,41.86642,-87.68405,Private room,6,0.23,<$100
3937,4.96,1.0,2.0,Home,102,Greater Grand Crossing,41.75249,-87.60544,Private room,24,0.98,$100 - $300
3938,4.89,1.0,1.0,Rental,204,Near North Side,41.89611,-87.62789,Entire home/apt,119,4.61,$100 - $300
3939,4.79,1.0,1.0,Rental,234,Near North Side,41.89613,-87.62806,Entire home/apt,158,6.12,$100 - $300
3940,4.82,1.0,1.0,Home,29,Near West Side,41.86852,-87.68591,Private room,11,0.43,<$100
3941,4.92,1.0,1.0,Home,65,Grand Boulevard,41.80546,-87.61385,Private room,38,1.76,<$100
3942,4.41,1.0,4.0,Home,26,Calumet Heights,41.72787,-87.5771,Shared room,17,0.69,<$100
3943,4.83,2.0,1.0,Rental,247,Lincoln Park,41.91852,-87.64945,Entire home/apt,42,1.71,$100 - $300
3944,4.93,4.0,2.0,Home,200,Irving Park,41.948555,-87.727196,Entire home/apt,29,1.26,$100 - $300
3945,4.84,1.0,1.0,Rental,121,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,0,1.59,$100 - $300
3946,4.83,1.0,1.0,Rental,63,East Garfield Park,41.87646,-87.71493,Private room,18,0.7,<$100
3947,4.84,2.0,1.0,Loft,395,West Town,41.89046,-87.67768,Entire home/apt,0,1.59,>$300
3948,5.0,3.0,1.0,Rental,201,Irving Park,41.94842,-87.73388,Entire home/apt,54,2.31,$100 - $300
3949,4.82,1.0,1.0,Rental,60,Irving Park,41.95768,-87.71612,Private room,38,1.5,<$100
3950,4.84,1.0,1.0,Serviced,239,Loop,41.88761,-87.61922,Entire home/apt,0,1.59,$100 - $300
3951,4.84,1.0,1.0,Condo,43,Grand Boulevard,41.812740170615456,-87.61023256455022,Private room,0,1.59,<$100
3952,4.9,2.0,1.0,Rental,87,Belmont Cragin,41.9304856450752,-87.7630172667021,Entire home/apt,71,2.86,<$100
3953,4.84,1.0,1.0,Home,52,East Garfield Park,41.88484,-87.69506,Private room,0,1.59,<$100
3954,4.84,1.0,1.0,Home,52,East Garfield Park,41.88482,-87.69603,Private room,0,1.59,<$100
3955,4.86,4.0,2.0,Rental,198,Lake View,41.93967,-87.66532,Entire home/apt,58,2.41,$100 - $300
3956,4.73,1.0,1.0,Rental,39,Irving Park,41.95771,-87.71408,Private room,33,1.32,<$100
3957,4.84,1.0,1.0,Home,45,South Shore,41.77128,-87.57075,Private room,0,1.59,<$100
3958,4.78,1.0,1.0,Rental,71,Lower West Side,41.85016,-87.68132,Entire home/apt,23,0.91,<$100
3959,4.14,2.0,1.0,Rental,90,Near West Side,41.86599,-87.68593,Entire home/apt,7,0.42,<$100
3960,5.0,1.0,1.0,Home,34,Near West Side,41.86696,-87.68385,Private room,11,0.59,<$100
3961,5.0,4.0,5.0,Home,392,North Park,41.98921,-87.71123,Entire home/apt,8,0.37,>$300
3962,4.79,3.0,1.0,Rental,272,Portage Park,41.95922,-87.75863,Entire home/apt,19,0.83,$100 - $300
3963,4.8,1.0,1.0,Home,38,Near West Side,41.86657,-87.68565,Private room,15,0.59,<$100
3964,4.89,1.0,1.0,Home,36,Near West Side,41.86763,-87.68408,Private room,9,0.35,<$100
3965,4.84,1.0,1.0,Rental,129,Lincoln Park,41.91474,-87.63988,Entire home/apt,0,1.59,$100 - $300
3966,4.35,4.0,5.0,Home,350,Washington Park,41.7952995300293,-87.62751770019531,Entire home/apt,23,1.4,>$300
3967,4.84,1.0,1.0,Rental,204,Near West Side,41.8746756,-87.6745347,Entire home/apt,0,1.59,$100 - $300
3968,4.84,1.0,1.0,Rental,106,Near West Side,41.8746756,-87.6745347,Entire home/apt,2,0.08,$100 - $300
3969,4.93,2.0,1.0,Rental,118,Jefferson Park,41.98104,-87.77587,Entire home/apt,85,3.42,$100 - $300
3970,4.78,3.0,2.0,Townhouse,395,Douglas,41.84411,-87.62392,Entire home/apt,9,0.37,>$300
3971,4.96,1.0,1.0,Rental,125,Kenwood,41.81015,-87.60275,Entire home/apt,25,1.02,$100 - $300
3972,4.84,2.0,2.0,Rental,158,West Town,41.89586,-87.66762,Entire home/apt,58,2.35,$100 - $300
3973,4.84,1.0,1.0,Rental,232,Douglas,41.84303,-87.62206,Entire home/apt,1,0.04,$100 - $300
3974,4.9,1.0,1.0,Rental,115,Rogers Park,42.01395,-87.66263,Entire home/apt,10,0.43,$100 - $300
3975,4.59,3.0,1.0,Condo,198,Uptown,41.97197,-87.65801,Entire home/apt,51,2.65,$100 - $300
3976,4.84,2.0,1.0,Rental,133,Near West Side,41.8746756,-87.6745347,Entire home/apt,1,0.07,$100 - $300
3977,4.84,1.0,1.0,Rental,219,Near West Side,41.8746756,-87.6745347,Entire home/apt,0,1.59,$100 - $300
3978,4.67,2.0,2.0,Rental,130,Near West Side,41.8746756,-87.6745347,Entire home/apt,3,0.12,$100 - $300
3979,4.87,1.0,1.0,Rental,108,Near West Side,41.88498,-87.64315,Entire home/apt,105,4.17,$100 - $300
3980,4.55,1.0,2.0,Rental,29,Bridgeport,41.84355,-87.63899,Private room,84,3.31,<$100
3981,4.93,3.0,1.0,Home,199,East Garfield Park,41.87802,-87.71339,Entire home/apt,14,0.6,$100 - $300
3982,4.68,2.0,1.0,Guest,105,West Town,41.89657,-87.69596,Entire home/apt,31,1.26,$100 - $300
3983,4.9,1.0,1.0,Rental,114,Lincoln Square,41.9645689022386,-87.68560054850212,Entire home/apt,117,4.89,$100 - $300
3984,4.84,1.0,1.0,Rental,75,Grand Boulevard,41.8168,-87.61835,Entire home/apt,0,1.59,<$100
3985,4.52,2.0,1.0,Guest,128,West Town,41.8978,-87.69428,Entire home/apt,25,1.01,$100 - $300
3986,4.67,4.0,2.0,Home,288,Hyde Park,41.79892966662892,-87.59109024165397,Entire home/apt,3,0.89,$100 - $300
3987,4.76,1.0,2.0,Townhouse,193,West Town,41.908188,-87.67218,Private room,21,0.97,$100 - $300
3988,4.84,1.0,1.0,Rental,129,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,1,0.12,$100 - $300
3989,4.84,1.0,1.0,Rental,300,Near West Side,41.8753,-87.65416,Entire home/apt,0,1.59,>$300
3990,4.84,1.0,1.0,Rental,142,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,0,1.59,$100 - $300
3991,4.75,3.0,1.0,Rental,220,West Town,41.90254,-87.67437,Entire home/apt,32,2.57,$100 - $300
3992,4.84,1.0,1.0,Rental,195,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,0,1.59,$100 - $300
3993,4.84,2.0,2.0,Condo,280,Near South Side,41.8646,-87.62512,Entire home/apt,0,1.59,$100 - $300
3994,4.0,2.0,1.0,Serviced,216,North Lawndale,41.85664,-87.72136,Entire home/apt,11,0.46,$100 - $300
3995,4.67,1.0,2.0,Townhouse,94,West Garfield Park,41.87299,-87.72663,Private room,27,1.07,<$100
3996,4.84,1.0,1.0,Serviced,160,Loop,41.88574,-87.63024,Entire home/apt,0,1.59,$100 - $300
3997,5.0,3.0,1.0,Rental,230,Lake View,41.93476,-87.66012,Entire home/apt,14,4.47,$100 - $300
3998,4.61,3.0,1.0,Condo,136,West Ridge,41.99805,-87.68744,Entire home/apt,49,2.7,$100 - $300
3999,4.52,1.0,1.0,Rental,42,Logan Square,41.91708,-87.69445,Private room,71,2.81,<$100
4000,4.61,1.0,1.0,Rental,45,Logan Square,41.91839,-87.69636,Private room,93,3.68,<$100
4001,4.47,1.0,1.0,Rental,42,Logan Square,41.9187,-87.69629,Private room,45,1.78,<$100
4002,4.84,3.0,2.0,Rental,80,Greater Grand Crossing,41.76789,-87.6191,Private room,1,0.05,<$100
4003,4.63,1.0,1.0,Rental,152,West Town,41.89477,-87.66673,Entire home/apt,30,3.36,$100 - $300
4004,4.44,1.0,1.0,Guest,36,South Shore,41.7679,-87.58185,Shared room,25,1.19,<$100
4005,4.67,1.0,1.0,Rental,104,Hyde Park,41.79885,-87.60494,Entire home/apt,75,3.14,$100 - $300
4006,4.95,3.0,3.0,Townhouse,421,Lincoln Park,41.92668,-87.66653,Entire home/apt,38,2.9,>$300
4007,4.91,2.0,2.0,Rental,254,Loop,41.86985,-87.62603,Entire home/apt,119,4.7,$100 - $300
4008,4.84,1.0,1.0,Loft,299,Near West Side,41.87915,-87.64339,Entire home/apt,0,1.59,$100 - $300
4009,4.73,2.0,1.0,Rental,117,Bridgeport,41.84035,-87.6573,Entire home/apt,112,4.56,$100 - $300
4010,4.59,2.0,5.0,Townhouse,140,Lincoln Park,41.91309,-87.64282,Entire home/apt,68,2.7,$100 - $300
4011,5.0,4.0,3.0,Guest,550,North Center,41.9350039,-87.6809016,Entire home/apt,9,0.58,>$300
4012,4.67,3.0,2.0,Home,141,Chatham,41.75103,-87.6114,Entire home/apt,21,2.88,$100 - $300
4013,4.96,2.0,2.0,Condo,226,Grand Boulevard,41.81201,-87.62335,Entire home/apt,23,1.02,$100 - $300
4014,4.84,1.0,1.0,Rental,100,Near North Side,41.89967,-87.62212,Entire home/apt,0,1.59,$100 - $300
4015,4.84,1.0,1.0,Rental,95,Belmont Cragin,41.9383,-87.75544,Private room,0,1.59,<$100
4016,4.67,3.0,2.0,Rental,150,Grand Boulevard,41.80977,-87.62331,Entire home/apt,61,2.53,$100 - $300
4017,5.0,2.0,2.0,Serviced,250,Loop,41.88765,-87.61945,Entire home/apt,3,0.22,$100 - $300
4018,4.84,1.0,1.0,Rental,63,South Shore,41.76483,-87.56758,Entire home/apt,2,0.09,<$100
4019,4.84,1.0,1.0,Home,21,Belmont Cragin,41.92798,-87.74534,Private room,2,0.09,<$100
4020,4.79,2.0,1.0,Rental,247,Near North Side,41.89958,-87.61998,Entire home/apt,95,3.9,$100 - $300
4021,4.89,3.0,5.0,Home,400,Grand Boulevard,41.82348,-87.6164,Entire home/apt,19,0.77,>$300
4022,4.84,1.0,1.0,Serviced,276,Near North Side,41.89008,-87.62214,Entire home/apt,0,1.59,$100 - $300
4023,4.86,1.0,1.0,Rental,126,Albany Park,41.9666,-87.73485,Entire home/apt,36,1.6,$100 - $300
4024,4.84,1.0,1.0,Condo,131,Near North Side,41.90935,-87.63258,Entire home/apt,0,1.59,$100 - $300
4025,4.16,1.0,2.0,Rental,41,Bridgeport,41.84337,-87.63884,Private room,45,1.8,<$100
4026,4.85,2.0,2.0,Condo,229,Lower West Side,41.855453,-87.646996,Entire home/apt,54,3.65,$100 - $300
4027,4.79,3.0,2.0,Home,218,Lake View,41.94149,-87.66832,Entire home/apt,28,1.33,$100 - $300
4028,5.0,2.0,1.0,Rental,217,Lake View,41.94662,-87.65911,Entire home/apt,19,1.28,$100 - $300
4029,5.0,4.0,3.0,Rental,787,Lake View,41.94896,-87.65978,Entire home/apt,5,0.31,>$300
4030,4.58,1.0,1.0,Loft,77,Lower West Side,41.85898,-87.65198,Entire home/apt,86,3.46,<$100
4031,4.08,1.0,1.0,Rental,64,South Shore,41.76697,-87.56638,Entire home/apt,12,0.5,<$100
4032,4.5,1.0,1.0,Home,200,Near West Side,41.88275,-87.64293,Entire home/apt,22,0.93,$100 - $300
4033,4.43,1.0,1.0,Rental,53,Rogers Park,41.99901,-87.67186,Private room,7,0.39,<$100
4034,4.98,2.0,2.0,Condo,261,Near West Side,41.878304,-87.671997,Entire home/apt,45,1.83,$100 - $300
4035,4.95,2.0,1.0,Rental,131,Irving Park,41.95198,-87.71767,Entire home/apt,38,1.58,$100 - $300
4036,4.67,1.0,1.0,Rental,68,Bridgeport,41.83204,-87.64435,Entire home/apt,3,0.14,<$100
4037,4.15,3.0,1.0,Rental,250,South Chicago,41.74569,-87.56003,Entire home/apt,13,0.85,$100 - $300
4038,4.67,1.0,1.0,Rental,64,South Shore,41.7651,-87.56729,Entire home/apt,6,0.24,<$100
4039,4.67,2.0,1.0,Rental,112,Lower West Side,41.85782,-87.65097,Entire home/apt,114,4.73,$100 - $300
4040,4.84,1.0,1.0,Rental,156,Near West Side,41.8763,-87.65371999999999,Entire home/apt,0,1.59,$100 - $300
4041,4.87,1.0,1.0,Rental,96,Lincoln Park,41.93152,-87.64774,Private room,70,3.43,<$100
4042,4.97,1.0,1.0,Condo,55,Uptown,41.962902,-87.650795,Private room,64,2.62,<$100
